"Date","Price","Open","High","Low","Vol.","Change %"
"05/18/2025","0.059","0.059","0.059","0.059","209.56K","0.00%"
"05/15/2025","0.059","0.060","0.060","0.059","87.96K","-1.67%"
"05/14/2025","0.060","0.060","0.060","0.060","72.52K","0.00%"
"05/13/2025","0.060","0.060","0.060","0.060","143.45K","1.69%"
"05/12/2025","0.059","0.059","0.059","0.059","70.84K","0.00%"
"05/11/2025","0.059","0.060","0.060","0.059","230.85K","-1.67%"
"05/08/2025","0.060","0.061","0.061","0.059","39.90K","-3.23%"
"05/07/2025","0.062","0.062","0.063","0.062","745.95K","1.64%"
"05/06/2025","0.061","0.060","0.062","0.056","5.30M","-1.61%"
"05/05/2025","0.062","0.067","0.067","0.062","2.37M","-8.82%"
"05/04/2025","0.068","0.071","0.071","0.068","639.81K","-2.86%"
"05/01/2025","0.070","0.070","0.070","0.069","662.60K","1.45%"
"04/30/2025","0.069","0.070","0.071","0.069","155.33K","-1.43%"
"04/29/2025","0.070","0.068","0.071","0.068","790.82K","2.94%"
"04/28/2025","0.068","0.068","0.068","0.067","457.96K","1.49%"
"04/27/2025","0.067","0.067","0.068","0.067","180.41K","0.00%"
"04/24/2025","0.067","0.069","0.069","0.067","184.07K","-2.90%"
"04/23/2025","0.069","0.069","0.069","0.069","20.00K","0.00%"
"04/22/2025","0.069","0.069","0.069","0.069","5.74K","0.00%"
"04/21/2025","0.069","0.070","0.071","0.069","83.97K","-1.43%"
"04/20/2025","0.070","0.070","0.070","0.070","188.39K","1.45%"
"04/17/2025","0.069","0.067","0.069","0.067","177.89K","2.99%"
"04/16/2025","0.067","0.067","0.067","0.065","304.53K","-2.90%"
"04/15/2025","0.069","0.068","0.070","0.066","456.25K","-4.17%"
"04/14/2025","0.072","0.071","0.072","0.071","29.00K","0.00%"
"04/13/2025","0.072","0.072","0.072","0.072","123.40K","-1.37%"
"04/10/2025","0.073","0.072","0.073","0.072","239.45K","1.39%"
"04/09/2025","0.072","0.072","0.072","0.072","12.40K","0.00%"
"04/08/2025","0.072","0.072","0.073","0.072","85.01K","2.86%"
"04/07/2025","0.070","0.070","0.070","0.069","212.77K","-1.41%"
"04/06/2025","0.071","0.071","0.072","0.071","252.58K","-5.33%"
"03/27/2025","0.075","0.077","0.077","0.075","245.00K","0.00%"
"03/26/2025","0.075","0.077","0.078","0.074","305.83K","-1.32%"
"03/25/2025","0.076","0.075","0.076","0.074","128.31K","4.11%"
"03/24/2025","0.073","0.073","0.074","0.073","94.37K","1.39%"
"03/23/2025","0.072","0.073","0.073","0.072","80.11K","-1.37%"
"03/20/2025","0.073","0.073","0.074","0.073","126.81K","-2.67%"
"03/19/2025","0.075","0.072","0.075","0.072","12.66K","-1.32%"
"03/18/2025","0.076","0.076","0.076","0.076","","0.00%"
"03/17/2025","0.076","0.072","0.077","0.072","1.57M","4.11%"
"03/16/2025","0.073","0.071","0.073","0.070","5.15K","-1.35%"
"03/13/2025","0.074","0.074","0.074","0.074","","0.00%"
"03/12/2025","0.074","0.074","0.074","0.074","","0.00%"
"03/11/2025","0.074","0.074","0.074","0.072","3.70K","-1.33%"
"03/10/2025","0.075","0.075","0.075","0.070","85.50K","0.00%"
"03/09/2025","0.075","0.075","0.075","0.075","2.10K","0.00%"
"03/06/2025","0.075","0.076","0.076","0.075","78.10K","-1.32%"
"03/05/2025","0.076","0.076","0.077","0.076","261.60K","-1.30%"
"03/04/2025","0.077","0.078","0.078","0.077","80.00K","-1.28%"
"03/03/2025","0.078","0.076","0.078","0.076","0.62K","2.63%"
"03/02/2025","0.076","0.079","0.079","0.075","26.70K","-2.56%"
"02/27/2025","0.078","0.078","0.078","0.078","54.45K","0.00%"
